"","ID","Profit9","Online9","Age9","Inc9","Tenure9","District9","Profit0","Online0","Billpay9","Billpay0","fDistrict9","NAge","AgeImpt","MissingAge","NInc","IncImpt","MissingInc","D1100","D1200"
"28484",28484,-82,0,3,3,5,1200,-53,1,0,0,"1200",3,3,0,3,3,0,0,1
"28485",28485,91,0,3,9,7.58,1200,133,0,0,0,"1200",3,3,0,9,9,0,0,1
"28486",28486,54,0,6,9,28.16,1200,44,0,0,0,"1200",6,6,0,9,9,0,0,1
"28487",28487,10,0,3,6,0.33,1200,-55,0,0,0,"1200",3,3,0,6,6,0,0,1
"28488",28488,892,0,4,5,1.5,1200,-1,0,0,0,"1200",4,4,0,5,5,0,0,1
"28489",28489,264,0,NA,NA,16.08,1200,298,0,0,0,"1200",4.04604840436924,4.50037213366261,1,5.45877722158046,5.73900640729836,1,0,1
"28490",28490,-46,0,4,3,0.91,1200,37,0,0,0,"1200",4,4,0,3,3,0,0,1
"28491",28491,208,0,4,6,14.41,1200,202,1,0,0,"1200",4,4,0,6,6,0,0,1
"28492",28492,22,0,4,8,25.33,1200,-145,0,0,0,"1200",4,4,0,8,8,0,0,1
"28493",28493,-28,0,4,7,23.33,1200,-25,0,0,0,"1200",4,4,0,7,7,0,0,1
"28494",28494,-31,0,2,3,3.66,1200,-17,0,0,0,"1200",2,2,0,3,3,0,0,1
"28495",28495,-27,0,NA,NA,0.83,1200,-33,0,0,0,"1200",4.04604840436924,3.28614553861048,1,5.45877722158046,5.51337483131199,1,0,1
"28496",28496,19,0,NA,NA,11.25,1200,109,0,0,0,"1200",4.04604840436924,4.11580069404938,1,5.45877722158046,5.6675440786417,1,0,1
"28497",28497,733,0,5,6,7.5,1200,-16,0,0,0,"1200",5,5,0,6,6,0,0,1
"28498",28498,-89,0,5,6,19.66,1200,-168,1,0,0,"1200",5,5,0,6,6,0,0,1
"28499",28499,308,0,5,2,36,1300,266,1,0,0,"1300",5,5,0,2,2,0,0,0
"28500",28500,980,0,3,5,16.58,1200,1276,0,0,0,"1200",3,3,0,5,5,0,0,1
"28501",28501,-58,0,7,3,5.33,1100,-75,0,0,0,"1100",7,7,0,3,3,0,1,0
"28502",28502,26,0,5,9,17.08,1200,129,0,0,0,"1200",5,5,0,9,9,0,0,1
"28503",28503,310,0,4,6,31.66,1200,108,0,0,0,"1200",4,4,0,6,6,0,0,1
"28504",28504,-90,0,3,7,1.83,1200,-82,0,0,0,"1200",3,3,0,7,7,0,0,1
"28505",28505,-63,0,NA,NA,6.66,1200,-69,0,0,0,"1200",4.04604840436924,3.7503383942927,1,5.45877722158046,5.59963267314809,1,0,1
"28506",28506,120,0,3,4,4.58,1200,88,1,0,0,"1200",3,3,0,4,4,0,0,1
"28507",28507,12,0,NA,NA,16.66,1200,-17,0,0,0,"1200",4.04604840436924,4.54655255498263,1,5.45877722158046,5.74758780494243,1,0,1
"28508",28508,320,0,7,9,29.58,1200,480,0,0,0,"1200",7,7,0,9,9,0,0,1
"28509",28509,-55,0,4,9,1.08,1200,-60,0,0,0,"1200",4,4,0,9,9,0,0,1
"28510",28510,22,0,NA,1,2.83,1200,NA,NA,0,NA,"1200",4.04604840436924,3.44538837074846,1,1,1,0,0,1
"28511",28511,-18,0,3,6,3.66,1200,-21,0,0,0,"1200",3,3,0,6,6,0,0,1
"28512",28512,92,0,4,7,16.5,1300,-94,0,0,0,"1300",4,4,0,7,7,0,0,0
"28513",28513,-32,0,3,6,6.16,1200,272,0,0,0,"1200",3,3,0,6,6,0,0,1
"28514",28514,0,0,NA,NA,1.75,1200,162,0,0,0,"1200",4.04604840436924,3.35939724139395,1,5.45877722158046,5.52698670343707,1,0,1
"28515",28515,-88,1,2,6,10.66,1200,NA,NA,0,NA,"1200",2,2,0,6,6,0,0,1
"28516",28516,-31,0,NA,NA,3.58,1200,-31,0,0,0,"1200",4.04604840436924,3.5051044328002,1,5.45877722158046,5.55406249255543,1,0,1
"28517",28517,-28,0,3,6,8.25,1200,122,0,0,0,"1200",3,3,0,6,6,0,0,1
"28518",28518,-37,0,1,3,4.58,1200,-40,0,0,0,"1200",1,1,0,3,3,0,0,1
"28519",28519,-188,0,5,4,2.58,1200,-140,0,0,0,"1200",5,5,0,4,4,0,0,1
"28520",28520,31,0,7,6,9.33,1200,68,0,0,0,"1200",7,7,0,6,6,0,0,1
"28521",28521,-82,0,2,3,7.33,1200,-82,0,0,0,"1200",2,2,0,3,3,0,0,1
"28522",28522,-118,1,4,8,5.66,1200,-166,0,0,0,"1200",4,4,0,8,8,0,0,1
"28523",28523,96,0,NA,NA,27.58,1200,NA,NA,0,NA,"1200",4.04604840436924,5.41601841845602,1,5.45877722158046,5.90915480886186,1,0,1
"28524",28524,833,0,6,4,24,1300,841,0,0,0,"1300",6,6,0,4,4,0,0,0
"28525",28525,-94,0,2,8,9.91,1200,-23,0,0,0,"1200",2,2,0,8,8,0,0,1
"28526",28526,-22,0,7,4,30.08,1200,-26,0,0,0,"1200",7,7,0,4,4,0,0,1
"28527",28527,-56,0,NA,NA,2.16,1300,-62,0,0,0,"1300",4.04604840436924,3.47107149771309,1,5.45877722158046,4.57078769240765,1,0,0
"28528",28528,88,0,4,9,8.5,1200,NA,NA,0,NA,"1200",4,4,0,9,9,0,0,1
"28529",28529,-97,0,NA,NA,10.66,1200,-31,1,0,0,"1200",4.04604840436924,4.06882405856867,1,5.45877722158046,5.65881472586583,1,0,1
"28530",28530,118,0,2,7,18.5,1200,97,0,0,0,"1200",2,2,0,7,7,0,0,1
"28531",28531,105,0,5,6,1.58,1200,29,0,0,0,"1200",5,5,0,6,6,0,0,1
"28532",28532,82,0,5,8,9.5,1200,398,0,0,0,"1200",5,5,0,8,8,0,0,1
"28533",28533,-19,0,NA,NA,6.91,1300,-3,0,0,0,"1300",4.04604840436924,3.8492732240408,1,5.45877722158046,4.64106638000997,1,0,0
"28534",28534,-17,0,2,6,7.41,1200,-116,0,0,0,"1200",2,2,0,6,6,0,0,1
"28535",28535,848,0,5,9,10.33,1200,810,0,0,0,"1200",5,5,0,9,9,0,0,1
"28536",28536,6,0,4,7,13.75,1200,NA,NA,0,NA,"1200",4,4,0,7,7,0,0,1
"28537",28537,-44,0,2,6,5.58,1200,-23,0,0,0,"1200",2,2,0,6,6,0,0,1
"28538",28538,-30,0,NA,NA,1.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.35223131394774,1,5.45877722158046,5.52565510725092,1,0,1
"28539",28539,-21,0,NA,NA,4.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.59109556215472,1,5.45877722158046,5.57004164678922,1,0,1
"28540",28540,-15,0,5,8,19.91,1200,-84,0,0,0,"1200",5,5,0,8,8,0,0,1
"28541",28541,63,0,7,2,18,1300,-59,0,0,0,"1300",7,7,0,2,2,0,0,0
"28542",28542,197,0,2,6,9.66,1200,269,0,0,0,"1200",2,2,0,6,6,0,0,1
"28543",28543,-80,0,5,7,15.66,1200,364,0,0,0,"1200",5,5,0,7,7,0,0,1
"28544",28544,-8,0,2,8,4.58,1200,113,0,0,0,"1200",2,2,0,8,8,0,0,1
"28545",28545,100,0,4,8,4.75,1100,54,0,0,0,"1100",4,4,0,8,8,0,1,0
"28546",28546,17,0,2,3,6.91,1100,-7,0,0,0,"1100",2,2,0,3,3,0,1,0
"28547",28547,-29,0,4,6,6.33,1300,-21,0,0,0,"1300",4,4,0,6,6,0,0,0
"28548",28548,-52,0,1,NA,3.41,1200,-18,0,0,0,"1200",1,1,0,5.45877722158046,5.55154725531493,1,0,1
"28549",28549,-4,0,3,4,3.08,1100,-7,0,0,0,"1100",3,3,0,4,4,0,1,0
"28550",28550,587,0,4,6,11.58,1200,616,0,0,0,"1200",4,4,0,6,6,0,0,1
"28551",28551,118,0,3,6,6.25,1200,-37,0,0,0,"1200",3,3,0,6,6,0,0,1
"28552",28552,-171,0,NA,NA,2.66,1200,-167,0,0,0,"1200",4.04604840436924,3.43185273001673,1,5.45877722158046,5.54045062043035,1,0,1
"28553",28553,249,0,4,9,7.75,1200,457,0,0,0,"1200",4,4,0,9,9,0,0,1
"28554",28554,-90,0,5,8,15.66,1200,205,1,0,0,"1200",5,5,0,8,8,0,0,1
"28555",28555,-61,0,NA,NA,3.75,1300,-73,0,0,0,"1300",4.04604840436924,3.59766954926279,1,5.45877722158046,4.59431255836296,1,0,0
"28556",28556,58,0,6,4,12.83,1200,-12,0,0,0,"1200",6,6,0,4,4,0,0,1
"28557",28557,546,0,4,9,21.08,1200,500,0,0,0,"1200",4,4,0,9,9,0,0,1
"28558",28558,-87,0,7,4,33.25,1100,-35,0,0,0,"1100",7,7,0,4,4,0,1,0
"28559",28559,701,0,2,6,1.66,1200,676,0,0,0,"1200",2,2,0,6,6,0,0,1
"28560",28560,-2,0,2,6,6.5,1200,10,0,0,0,"1200",2,2,0,6,6,0,0,1
"28561",28561,-18,0,3,6,2.66,1200,-42,0,0,0,"1200",3,3,0,6,6,0,0,1
"28562",28562,516,0,5,5,3.83,1100,325,0,0,0,"1100",5,5,0,5,5,0,1,0
"28563",28563,-141,0,6,4,6.75,1100,-107,0,0,0,"1100",6,6,0,4,4,0,1,0
"28564",28564,-89,0,6,1,3.66,1200,-127,0,0,0,"1200",6,6,0,1,1,0,0,1
"28565",28565,40,0,7,4,3.83,1200,72,0,0,0,"1200",7,7,0,4,4,0,0,1
"28566",28566,536,0,NA,NA,11.41,1200,237,0,0,0,"1200",4.04604840436924,4.12854012062042,1,5.45877722158046,5.6699113607504,1,0,1
"28567",28567,42,0,7,8,13.75,1100,54,0,0,0,"1100",7,7,0,8,8,0,1,0
"28568",28568,79,0,3,3,15.83,1200,301,0,0,0,"1200",3,3,0,3,3,0,0,1
"28569",28569,24,0,4,6,1.66,1100,63,0,0,0,"1100",4,4,0,6,6,0,1,0
"28570",28570,161,1,NA,3,7.5,1200,269,1,0,0,"1200",4.04604840436924,3.16267081737393,1,3,3,0,0,1
"28571",28571,765,0,5,9,8.83,1200,579,0,0,0,"1200",5,5,0,9,9,0,0,1
"28572",28572,-11,0,2,6,5.41,1300,78,0,0,0,"1300",2,2,0,6,6,0,0,0
"28573",28573,57,1,3,9,8.33,1200,52,1,1,1,"1200",3,3,0,9,9,0,0,1
"28574",28574,111,0,4,6,9.08,1200,18,0,0,0,"1200",4,4,0,6,6,0,0,1
"28575",28575,313,0,1,4,2,1200,NA,NA,0,NA,"1200",1,1,0,4,4,0,0,1
"28576",28576,1,0,NA,NA,22.08,1300,238,0,0,0,"1300",4.04604840436924,5.05713010580742,1,5.45877722158046,4.86551431494199,1,0,0
"28577",28577,-34,0,NA,NA,2.08,1200,NA,NA,0,NA,"1200",4.04604840436924,3.38567230869672,1,5.45877722158046,5.53186922278628,1,0,1
"28578",28578,-73,0,2,6,3.83,1200,29,0,0,0,"1200",2,2,0,6,6,0,0,1
"28579",28579,16,0,1,6,2.25,1200,-18,0,0,0,"1200",1,1,0,6,6,0,0,1
"28580",28580,107,0,1,1,4.83,1200,NA,NA,0,NA,"1200",1,1,0,1,1,0,0,1
"28581",28581,18,0,NA,3,5.33,1200,NA,NA,0,NA,"1200",4.04604840436924,3.64444191092094,1,3,3,0,0,1
"28582",28582,-3,0,4,1,1.16,1200,-9,0,0,0,"1200",4,4,0,1,1,0,0,1
"28583",28583,-49,0,NA,NA,3.75,1300,-40,0,0,0,"1300",4.04604840436924,3.59766954926279,1,5.45877722158046,4.59431255836296,1,0,0
"28584",28584,48,0,4,6,24.08,1200,21,0,0,0,"1200",4,4,0,6,6,0,0,1
"28585",28585,-30,0,NA,NA,4.66,1200,-30,0,0,0,"1200",4.04604840436924,3.59109556215472,1,5.45877722158046,5.57004164678922,1,0,1
"28586",28586,-164,0,NA,NA,4.91,1200,-47,0,0,0,"1200",4.04604840436924,3.61100091617196,1,5.45877722158046,5.57374052508408,1,0,1
"28587",28587,1255,0,4,9,7.91,1200,845,0,0,0,"1200",4,4,0,9,9,0,0,1
"28588",28588,-90,0,NA,NA,5.41,1200,146,0,0,0,"1200",4.04604840436924,3.65081162420646,1,5.45877722158046,5.5811382816738,1,0,1
"28589",28589,-118,0,3,4,6.83,1100,-145,0,0,0,"1100",3,3,0,4,4,0,1,0
"28590",28590,33,0,4,5,0.91,1200,-36,0,0,0,"1200",4,4,0,5,5,0,0,1
"28591",28591,126,0,6,8,9.75,1200,38,0,0,0,"1200",6,6,0,8,8,0,0,1
"28592",28592,2,0,NA,NA,0.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.27260989787875,1,5.45877722158046,5.51085959407149,1,0,1
"28593",28593,-34,0,4,4,3.5,1200,-1,0,0,0,"1200",4,4,0,4,4,0,0,1
"28594",28594,58,0,4,2,6.16,1200,320,0,0,0,"1200",4,4,0,2,2,0,0,1
"28595",28595,-116,0,4,5,8.58,1300,-121,0,0,0,"1300",4,4,0,5,5,0,0,0
"28596",28596,-16,1,NA,NA,6.91,1200,296,1,0,0,"1200",4.04604840436924,3.11569418189323,1,5.45877722158046,6.05486673419424,1,0,1
"28597",28597,93,1,5,1,28.83,1100,334,1,1,0,"1100",5,5,0,1,1,0,1,0
"28598",28598,-57,0,7,4,8.16,1100,-56,0,0,0,"1100",7,7,0,4,4,0,1,0
"28599",28599,219,0,3,5,1.08,1200,NA,NA,0,NA,"1200",3,3,0,5,5,0,0,1
"28600",28600,66,0,3,9,7.75,1200,89,1,0,0,"1200",3,3,0,9,9,0,0,1
"28601",28601,1,0,1,1,4,1300,112,0,0,0,"1300",1,1,0,1,1,0,0,0
"28602",28602,983,0,4,9,3.66,1100,2671,1,0,1,"1100",4,4,0,9,9,0,1,0
"28603",28603,0,0,NA,NA,4.33,1200,-42,0,0,0,"1200",4.04604840436924,3.56482049485195,1,5.45877722158046,5.56515912744001,1,0,1
"28604",28604,239,0,3,9,1.75,1200,132,0,0,0,"1200",3,3,0,9,9,0,0,1
"28605",28605,47,0,4,7,6.66,1200,NA,NA,0,NA,"1200",4,4,0,7,7,0,0,1
"28606",28606,-64,0,NA,NA,6.75,1200,-45,0,0,0,"1200",4.04604840436924,3.75750432173891,1,5.45877722158046,5.60096426933424,1,0,1
"28607",28607,-2,0,3,6,11.83,1200,-2,0,0,0,"1200",3,3,0,6,6,0,0,1
"28608",28608,157,0,3,6,10.5,1200,180,0,0,0,"1200",3,3,0,6,6,0,0,1
"28609",28609,509,0,4,6,2.75,1200,341,0,0,0,"1200",4,4,0,6,6,0,0,1
"28610",28610,-47,0,7,4,25.66,1200,465,0,0,0,"1200",7,7,0,4,4,0,0,1
"28611",28611,-51,1,2,3,2.91,1200,-98,1,0,0,"1200",2,2,0,3,3,0,0,1
"28612",28612,304,0,3,8,19.41,1200,280,0,0,0,"1200",3,3,0,8,8,0,0,1
"28613",28613,-196,1,NA,NA,9.58,1200,NA,NA,1,NA,"1200",4.04604840436924,3.42243380236256,1,5.45877722158046,6.47716791169,1,0,1
"28614",28614,161,0,4,8,37.91,1200,416,1,0,0,"1200",4,4,0,8,8,0,0,1
"28615",28615,-39,0,3,4,21.25,1200,-72,0,0,0,"1200",3,3,0,4,4,0,0,1
"28616",28616,16,0,7,2,6.33,1200,20,0,0,0,"1200",7,7,0,2,2,0,0,1
"28617",28617,-9,0,6,5,18.66,1200,-12,0,0,0,"1200",6,6,0,5,5,0,0,1
"28618",28618,697,0,NA,NA,12.83,1200,NA,NA,0,NA,"1200",4.04604840436924,4.24160253143838,1,5.45877722158046,5.6909209894652,1,0,1
"28619",28619,819,0,3,5,17.08,1200,728,0,0,0,"1200",3,3,0,5,5,0,0,1
"28620",28620,277,0,5,4,31.33,1300,181,0,0,0,"1300",5,5,0,4,4,0,0,0
"28621",28621,-65,0,3,6,7.25,1200,NA,NA,0,NA,"1200",3,3,0,6,6,0,0,1
"28622",28622,59,0,6,3,9.16,1100,-82,0,0,0,"1100",6,6,0,3,3,0,1,0
"28623",28623,333,0,3,7,7,1200,446,0,0,0,"1200",3,3,0,7,7,0,0,1
"28624",28624,75,0,7,1,0.66,1200,-25,0,0,0,"1200",7,7,0,1,1,0,0,1
"28625",28625,291,0,NA,NA,3.75,1100,543,0,0,0,"1100",4.04604840436924,3.83087044486954,1,5.45877722158046,4.05888073535137,1,1,0
"28626",28626,-39,0,6,3,11,1200,-1,0,0,0,"1200",6,6,0,3,3,0,0,1
"28627",28627,-29,0,NA,NA,12.08,1200,NA,NA,0,NA,"1200",4.04604840436924,4.18188646938664,1,5.45877722158046,5.67982435458063,1,0,1
"28628",28628,-9,1,NA,NA,4.75,1200,-9,1,0,0,"1200",4.04604840436924,2.9437119231842,1,5.45877722158046,6.02290842572667,1,0,1
"28629",28629,302,0,7,6,16.58,1200,NA,NA,0,NA,"1200",7,7,0,6,6,0,0,1
"28630",28630,-26,0,NA,NA,0.83,1200,NA,NA,0,NA,"1200",4.04604840436924,3.28614553861048,1,5.45877722158046,5.51337483131199,1,0,1
"28631",28631,-41,0,2,3,2.41,1200,NA,NA,0,NA,"1200",2,2,0,3,3,0,0,1
"28632",28632,193,0,3,3,3,1300,-106,0,0,0,"1300",3,3,0,3,3,0,0,0
"28633",28633,-30,0,2,3,2,1200,25,0,0,0,"1200",2,2,0,3,3,0,0,1
"28634",28634,-46,0,NA,NA,3.58,1100,-10,0,0,0,"1100",4.04604840436924,3.81733480413781,1,5.45877722158046,4.05636549811086,1,1,0
"28635",28635,203,0,2,4,4.58,1300,NA,NA,0,NA,"1300",2,2,0,4,4,0,0,0
"28636",28636,-56,0,4,5,17.66,1200,-30,0,0,0,"1200",4,4,0,5,5,0,0,1
"28637",28637,-48,0,2,7,2.33,1100,NA,NA,0,NA,"1100",2,2,0,7,7,0,1,0
"28638",28638,183,0,3,6,8.91,1200,262,1,0,0,"1200",3,3,0,6,6,0,0,1
"28639",28639,-28,0,NA,NA,0.58,1300,NA,NA,0,NA,"1300",4.04604840436924,3.34526966032408,1,5.45877722158046,4.54741078158415,1,0,0
"28640",28640,-26,0,3,9,17.66,1200,376,0,0,0,"1200",3,3,0,9,9,0,0,1
"28641",28641,-2,0,4,6,2,1200,-3,0,0,0,"1200",4,4,0,6,6,0,0,1
"28642",28642,-4,0,3,3,4.33,1200,-15,0,0,0,"1200",3,3,0,3,3,0,0,1
"28643",28643,-3,0,5,6,2.75,1200,-3,0,0,0,"1200",5,5,0,6,6,0,0,1
"28644",28644,39,0,NA,NA,30.5,1300,49,0,0,0,"1300",4.04604840436924,5.72754242910833,1,5.45877722158046,4.99009253591282,1,0,0
"28645",28645,-16,1,2,2,1.5,1200,NA,NA,0,NA,"1200",2,2,0,2,2,0,0,1
"28646",28646,17,0,NA,NA,1.25,1200,NA,NA,0,NA,"1200",4.04604840436924,3.31958653335945,1,5.45877722158046,5.51958894684735,1,0,1
"28647",28647,79,0,4,3,20.75,1200,80,0,0,0,"1200",4,4,0,3,3,0,0,1
"28648",28648,-2,0,4,4,7.16,1200,181,0,0,0,"1200",4,4,0,4,4,0,0,1
"28649",28649,338,0,3,6,2.83,1200,281,0,0,0,"1200",3,3,0,6,6,0,0,1
"28650",28650,670,0,3,6,14.58,1200,614,0,0,0,"1200",3,3,0,6,6,0,0,1
"28651",28651,-26,0,2,4,1,1200,NA,NA,0,NA,"1200",2,2,0,4,4,0,0,1
"28652",28652,-5,1,2,5,1.75,1100,-26,1,0,0,"1100",2,2,0,5,5,0,1,0
"28653",28653,500,0,4,6,3.91,1300,593,0,0,0,"1300",4,4,0,6,6,0,0,0
"28654",28654,121,0,2,5,11.5,1200,167,0,0,0,"1200",2,2,0,5,5,0,0,1
"28655",28655,10,0,NA,1,0.5,1200,13,0,0,0,"1200",4.04604840436924,3.25987047130771,1,1,1,0,0,1
"28656",28656,54,1,2,2,5.25,1200,-11,1,0,0,"1200",2,2,0,2,2,0,0,1
"28657",28657,479,0,6,1,22.91,1100,551,0,0,0,"1100",6,6,0,1,1,0,1,0
"28658",28658,216,0,4,1,4.5,1200,307,0,0,0,"1200",4,4,0,1,1,0,0,1
"28659",28659,2,0,4,9,1.25,1200,52,0,0,0,"1200",4,4,0,9,9,0,0,1
"28660",28660,-47,0,2,3,6.16,1200,-72,0,0,0,"1200",2,2,0,3,3,0,0,1
"28661",28661,-7,0,NA,NA,1,1200,-44,0,0,0,"1200",4.04604840436924,3.2996811793422,1,5.45877722158046,5.51589006855249,1,0,1
"28662",28662,16,0,2,7,6.5,1200,0,0,0,0,"1200",2,2,0,7,7,0,0,1
"28663",28663,210,0,4,6,13.41,1200,-31,0,0,0,"1200",4,4,0,6,6,0,0,1
"28664",28664,164,0,3,6,5.33,1200,475,0,0,0,"1200",3,3,0,6,6,0,0,1
"28665",28665,-45,0,3,1,7.25,1100,-38,0,0,0,"1100",3,3,0,1,1,0,1,0
"28666",28666,133,0,NA,1,20.83,1200,86,0,0,0,"1200",4.04604840436924,4.87857385999032,1,1,1,0,0,1
"28667",28667,249,0,5,8,19.16,1200,-135,0,0,0,"1200",5,5,0,8,8,0,0,1
"28668",28668,207,0,NA,NA,6.33,1200,NA,NA,0,NA,"1200",4.04604840436924,3.72406332698993,1,5.45877722158046,5.59475015379888,1,0,1
"28669",28669,394,0,NA,NA,7.75,1300,339,1,0,0,"1300",4.04604840436924,3.91615521353876,1,5.45877722158046,4.65349461108069,1,0,0
"28670",28670,63,0,6,6,13.33,1300,62,0,0,0,"1300",6,6,0,6,6,0,0,0
"28671",28671,-15,0,NA,NA,0.91,1300,NA,NA,0,NA,"1300",4.04604840436924,3.37154472762685,1,5.45877722158046,4.55229330093336,1,0,0
"28672",28672,210,0,NA,NA,19.5,1300,204,0,0,0,"1300",4.04604840436924,4.85170685234942,1,5.45877722158046,4.82734189093904,1,0,0
"28673",28673,319,1,4,4,1.25,1200,507,1,0,1,"1200",4,4,0,4,4,0,0,1
"28674",28674,362,0,5,6,27,1200,1067,0,0,0,"1200",5,5,0,6,6,0,0,1
"28675",28675,-110,1,4,5,22.83,1200,-63,1,0,0,"1200",4,4,0,5,5,0,0,1
"28676",28676,159,0,NA,NA,11.91,1200,NA,NA,0,NA,"1200",4.04604840436924,4.16835082865491,1,5.45877722158046,5.67730911734012,1,0,1
"28677",28677,-77,0,2,4,10.5,1200,-78,0,0,0,"1200",2,2,0,4,4,0,0,1
"28678",28678,-41,0,2,5,3.5,1200,-23,0,0,0,"1200",2,2,0,5,5,0,0,1
"28679",28679,-47,0,4,3,7.25,1200,-104,0,0,0,"1200",4,4,0,3,3,0,0,1
"28680",28680,482,0,7,6,24.66,1200,241,0,0,0,"1200",7,7,0,6,6,0,0,1
"28681",28681,586,0,3,3,9.66,1200,554,0,0,0,"1200",3,3,0,3,3,0,0,1
"28682",28682,177,0,4,1,10.5,1200,118,0,0,0,"1200",4,4,0,1,1,0,0,1
"28683",28683,603,0,5,9,10.5,1200,36,0,0,0,"1200",5,5,0,9,9,0,0,1
"28684",28684,668,0,NA,NA,22.08,1200,38,0,0,0,"1200",4.04604840436924,4.97810063007656,1,5.45877722158046,5.82777948637497,1,0,1
"28685",28685,72,0,7,2,21.66,1200,163,0,0,0,"1200",7,7,0,2,2,0,0,1
"28686",28686,1696,0,3,9,2.66,1200,768,1,0,1,"1200",3,3,0,9,9,0,0,1
"28687",28687,-6,0,NA,NA,1.5,1300,NA,NA,0,NA,"1300",4.04604840436924,3.41852136310755,1,5.45877722158046,4.56102265370923,1,0,0
"28688",28688,317,0,3,4,13.41,1200,190,0,0,0,"1200",3,3,0,4,4,0,0,1
"28689",28689,-111,1,NA,NA,9.66,1200,-100,0,0,0,"1200",4.04604840436924,3.33465307608296,1,5.45877722158046,6.09555439543769,1,0,1
"28690",28690,-27,0,2,7,8.16,1200,-15,0,0,0,"1200",2,2,0,7,7,0,0,1
"28691",28691,980,1,4,7,22.41,1200,1053,1,0,0,"1200",4,4,0,7,7,0,0,1
"28692",28692,-41,0,5,7,5.75,1300,-2,0,0,0,"1300",5,5,0,7,7,0,0,0
"28693",28693,63,0,NA,NA,10.83,1200,69,0,0,0,"1200",4.04604840436924,4.0823596993004,1,5.45877722158046,5.66132996310633,1,0,1
"28694",28694,50,0,7,9,35.58,1200,41,0,0,0,"1200",7,7,0,9,9,0,0,1
"28695",28695,4,0,NA,NA,7.41,1200,NA,NA,0,NA,"1200",4.04604840436924,3.81005445634445,1,5.45877722158046,5.61072930803267,1,0,1
"28696",28696,-116,0,4,7,6.66,1200,-65,0,0,0,"1200",4,4,0,7,7,0,0,1
"28697",28697,1131,0,3,6,8.33,1300,414,0,0,0,"1300",3,3,0,6,6,0,0,0
"28698",28698,-77,1,NA,NA,33.75,1200,-72,1,0,0,"1200",4.04604840436924,5.25273298918498,1,5.45877722158046,6.45197830793026,1,0,1
"28699",28699,-80,0,4,9,21.33,1200,29,0,0,0,"1200",4,4,0,9,9,0,0,1
"28700",28700,-31,0,NA,3,4,1300,-31,0,0,0,"1300",4.04604840436924,3.61757490328004,1,3,3,0,0,0
"28701",28701,362,0,2,3,8.33,1200,494,0,0,0,"1200",2,2,0,3,3,0,0,1
"28702",28702,372,0,6,9,24.41,1200,231,0,0,0,"1200",6,6,0,9,9,0,0,1
"28703",28703,-33,0,NA,NA,6.25,1200,-18,0,0,0,"1200",4.04604840436924,3.71769361370441,1,5.45877722158046,5.59356651274452,1,0,1
"28704",28704,-125,0,4,7,9,1200,-82,0,0,0,"1200",4,4,0,7,7,0,0,1
"28705",28705,416,0,5,8,12.58,1200,417,0,0,0,"1200",5,5,0,8,8,0,0,1
"28706",28706,15,0,NA,NA,1.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.34586160066222,1,5.45877722158046,5.52447146619657,1,0,1
"28707",28707,-23,0,5,6,19.5,1300,-41,0,0,0,"1300",5,5,0,6,6,0,0,0
"28708",28708,0,0,7,6,2.5,1200,6,0,0,0,"1200",7,7,0,6,6,0,0,1
"28709",28709,80,0,4,6,20.75,1300,67,0,0,0,"1300",4,4,0,6,6,0,0,0
"28710",28710,532,0,7,6,24.91,1200,590,0,0,0,"1200",7,7,0,6,6,0,0,1
"28711",28711,-20,0,NA,NA,2.75,1300,NA,NA,0,NA,"1300",4.04604840436924,3.51804813319379,1,5.45877722158046,4.57951704518352,1,0,0
"28712",28712,16,0,NA,NA,19.83,1300,-26,0,0,0,"1300",4.04604840436924,4.87798191965218,1,5.45877722158046,4.83222441028826,1,0,0
"28713",28713,403,0,4,2,16,1100,312,0,0,0,"1100",4,4,0,2,2,0,1,0
"28714",28714,725,0,6,6,29,1200,730,0,0,0,"1200",6,6,0,6,6,0,0,1
"28715",28715,16,0,7,2,22.66,1300,62,0,0,0,"1300",7,7,0,2,2,0,0,0
"28716",28716,-17,0,3,3,2.33,1100,-87,0,0,0,"1100",3,3,0,3,3,0,1,0
"28717",28717,-98,0,NA,NA,1.16,1100,NA,NA,0,NA,"1100",4.04604840436924,3.62465097725085,1,5.45877722158046,4.02056035621663,1,1,0
"28718",28718,-53,0,NA,NA,27.5,1200,-89,0,0,0,"1200",4.04604840436924,5.4096487051705,1,5.45877722158046,5.9079711678075,1,0,1
"28719",28719,153,1,3,9,7.33,1200,242,1,0,0,"1200",3,3,0,9,9,0,0,1
"28720",28720,122,0,2,4,2.66,1300,231,0,0,0,"1300",2,2,0,4,4,0,0,0
"28721",28721,-18,0,NA,NA,9.16,1200,NA,NA,0,NA,"1200",4.04604840436924,3.94939193446518,1,5.45877722158046,5.63662145609668,1,0,1
"28722",28722,48,0,4,5,30.08,1200,53,0,0,0,"1200",4,4,0,5,5,0,0,1
"28723",28723,-6,0,NA,NA,2.83,1200,NA,NA,0,NA,"1200",4.04604840436924,3.44538837074846,1,5.45877722158046,5.54296585767086,1,0,1
"28724",28724,-139,0,NA,6,0.5,1200,135,0,0,0,"1200",4.04604840436924,3.25987047130771,1,6,6,0,0,1
